Date,Predicted,Actual
22/04/2014 00:00:00,43.2862398718101,39.959999
23/04/2014 00:00:00,43.33262294159,39.990002
24/04/2014 00:00:00,43.3788810850729,39.740002
25/04/2014 00:00:00,43.4250146387304,40.290001
28/04/2014 00:00:00,43.4710239381277,40.139999
29/04/2014 00:00:00,43.5169093179261,41.099998
30/04/2014 00:00:00,43.5626711118859,40.400002
01/05/2014 00:00:00,43.608309652868,40.240002
02/05/2014 00:00:00,43.6538252728372,40.310001
05/05/2014 00:00:00,43.699218302864,39.52
06/05/2014 00:00:00,43.7444890731271,39.290001
07/05/2014 00:00:00,43.7896379129161,39.220001
08/05/2014 00:00:00,43.8346651506336,39.34
09/05/2014 00:00:00,43.8795711137979,39.540001
12/05/2014 00:00:00,43.9243561290448,39.740002
13/05/2014 00:00:00,43.9690205221307,39.919998
14/05/2014 00:00:00,44.0135646179345,40.299999
15/05/2014 00:00:00,44.0579887404599,40.09
16/05/2014 00:00:00,44.1022932128383,39.669998
19/05/2014 00:00:00,44.1464783573305,39.610001
20/05/2014 00:00:00,44.1905444953294,39.68
21/05/2014 00:00:00,44.2344919473624,39.799999
22/05/2014 00:00:00,44.2783210330935,40.290001
23/05/2014 00:00:00,44.3220320713257,40.369999
27/05/2014 00:00:00,44.3656253800034,40.259998
28/05/2014 00:00:00,44.4091012762147,40.139999
29/05/2014 00:00:00,44.4524600761935,40.150002
30/05/2014 00:00:00,44.4957020953222,40.450001
02/06/2014 00:00:00,44.5388276481336,40.950001
03/06/2014 00:00:00,44.5818370483135,40.599998
04/06/2014 00:00:00,44.6247306087026,40.209999
05/06/2014 00:00:00,44.6675086412992,40.59
06/06/2014 00:00:00,44.7101714572612,41.48
09/06/2014 00:00:00,44.7527193669085,41.389999
10/06/2014 00:00:00,44.795152679725,41.029999
11/06/2014 00:00:00,44.8374717043614,40.93
12/06/2014 00:00:00,44.8796767486368,40.810001
13/06/2014 00:00:00,44.9217681195414,41.099998
16/06/2014 00:00:00,44.9637461232383,41.040001
17/06/2014 00:00:00,45.0056110650664,41.290001
18/06/2014 00:00:00,45.0473632495419,41.610001
19/06/2014 00:00:00,45.0890029803609,41.57
20/06/2014 00:00:00,45.1305305604016,41.450001
23/06/2014 00:00:00,45.1719462917264,41.73
24/06/2014 00:00:00,45.2132504755841,41.830002
25/06/2014 00:00:00,45.2544434124122,41.700001
26/06/2014 00:00:00,45.295525401839,41.93
27/06/2014 00:00:00,45.3364967426857,41.610001
30/06/2014 00:00:00,45.3773577329688,42.169998
01/07/2014 00:00:00,45.4181086699021,41.860001
02/07/2014 00:00:00,45.4587498498989,41.73
03/07/2014 00:00:00,45.499281568574,41.91
07/07/2014 00:00:00,45.5397041207461,41.75
08/07/2014 00:00:00,45.5800178004401,41.869999
09/07/2014 00:00:00,45.6202229008886,41.98
10/07/2014 00:00:00,45.6603197145345,41.369999
11/07/2014 00:00:00,45.7003085330333,41.700001
14/07/2014 00:00:00,45.7401896472547,42.220001
15/07/2014 00:00:00,45.7799633472851,42.330002
16/07/2014 00:00:00,45.8196299224296,42.509998
17/07/2014 00:00:00,45.8591896612139,45.450001
18/07/2014 00:00:00,45.898642851387,44.650002
21/07/2014 00:00:00,45.9379897799225,44.560001
22/07/2014 00:00:00,45.9772307330212,45
23/07/2014 00:00:00,46.0163659961132,45.450001
24/07/2014 00:00:00,46.0553958538597,44.93
25/07/2014 00:00:00,46.0943205901551,44.299999
28/07/2014 00:00:00,46.1331404881294,44.360001
29/07/2014 00:00:00,46.1718558301499,43.91
30/07/2014 00:00:00,46.2104668978234,44.07
31/07/2014 00:00:00,46.2489739719983,43.380001
01/08/2014 00:00:00,46.2873773327664,43.209999
04/08/2014 00:00:00,46.3256772594653,42.970001
05/08/2014 00:00:00,46.3638740306801,43.310001
