Date,Predicted,Actual
03/01/1974 00:00:00,29.8365891019973,11.6
04/01/1974 00:00:00,29.8365891053073,11.9
05/01/1974 00:00:00,29.8365891082614,12.2
06/01/1974 00:00:00,29.8365891108977,12.5
07/01/1974 00:00:00,29.8365891132505,12.7
08/01/1974 00:00:00,29.8365891153503,13
09/01/1974 00:00:00,29.8365891172242,12.5
10/01/1974 00:00:00,29.8365891188966,17
11/01/1974 00:00:00,29.8365891203892,28.9
12/01/1974 00:00:00,29.8365891217212,35.4
13/01/1974 00:00:00,29.83658912291,34.5
14/01/1974 00:00:00,29.8365891239709,33.4
15/01/1974 00:00:00,29.8365891249177,25.8
16/01/1974 00:00:00,29.8365891257627,22.1
17/01/1974 00:00:00,29.8365891265168,18.4
18/01/1974 00:00:00,29.8365891271899,17
19/01/1974 00:00:00,29.8365891277905,16.1
20/01/1974 00:00:00,29.8365891283265,15.4
21/01/1974 00:00:00,29.8365891288049,15
22/01/1974 00:00:00,29.8365891292319,14.6
23/01/1974 00:00:00,29.8365891296129,14.2
24/01/1974 00:00:00,29.8365891299529,13.9
25/01/1974 00:00:00,29.8365891302564,13.6
26/01/1974 00:00:00,29.8365891305273,13.5
27/01/1974 00:00:00,29.836589130769,13.5
28/01/1974 00:00:00,29.8365891309847,13.3
29/01/1974 00:00:00,29.8365891311772,13.1
30/01/1974 00:00:00,29.836589131349,13
31/01/1974 00:00:00,29.8365891315023,13
01/02/1974 00:00:00,29.8365891316392,13
02/02/1974 00:00:00,29.8365891317613,13
03/02/1974 00:00:00,29.8365891318703,13
04/02/1974 00:00:00,29.8365891319676,13
05/02/1974 00:00:00,29.8365891320544,19.8
06/02/1974 00:00:00,29.8365891321319,28.3
07/02/1974 00:00:00,29.836589132201,36.8
08/02/1974 00:00:00,29.8365891322627,38.2
09/02/1974 00:00:00,29.8365891323178,36.2
10/02/1974 00:00:00,29.8365891323669,34
11/02/1974 00:00:00,29.8365891324108,79.9
12/02/1974 00:00:00,29.8365891324499,110
13/02/1974 00:00:00,29.8365891324849,104
14/02/1974 00:00:00,29.836589132516,93.7
15/02/1974 00:00:00,29.8365891325439,90.3
16/02/1974 00:00:00,29.8365891325687,69.4
17/02/1974 00:00:00,29.8365891325909,60
18/02/1974 00:00:00,29.8365891326106,54.1
19/02/1974 00:00:00,29.8365891326283,47.6
20/02/1974 00:00:00,29.836589132644,41.9
21/02/1974 00:00:00,29.8365891326581,36.2
22/02/1974 00:00:00,29.8365891326706,31.1
23/02/1974 00:00:00,29.8365891326818,26.9
24/02/1974 00:00:00,29.8365891326918,23.2
25/02/1974 00:00:00,29.8365891327008,20.4
26/02/1974 00:00:00,29.8365891327087,17.6
27/02/1974 00:00:00,29.8365891327158,15.3
28/02/1974 00:00:00,29.8365891327222,14
01/03/1974 00:00:00,29.8365891327278,13.3
02/03/1974 00:00:00,29.8365891327329,13.1
03/03/1974 00:00:00,29.8365891327374,13
04/03/1974 00:00:00,29.8365891327414,13
05/03/1974 00:00:00,29.836589132745,13.3
06/03/1974 00:00:00,29.8365891327482,13.3
07/03/1974 00:00:00,29.836589132751,13.5
08/03/1974 00:00:00,29.8365891327536,13.9
09/03/1974 00:00:00,29.8365891327559,14.4
10/03/1974 00:00:00,29.8365891327579,17.3
11/03/1974 00:00:00,29.8365891327597,17
12/03/1974 00:00:00,29.8365891327613,16.7
13/03/1974 00:00:00,29.8365891327628,16.4
14/03/1974 00:00:00,29.8365891327641,16.3
15/03/1974 00:00:00,29.8365891327652,16
16/03/1974 00:00:00,29.8365891327662,15.4
17/03/1974 00:00:00,29.8365891327672,15.9
18/03/1974 00:00:00,29.836589132768,42.2
19/03/1974 00:00:00,29.8365891327687,117
20/03/1974 00:00:00,29.8365891327694,187
21/03/1974 00:00:00,29.8365891327699,221
22/03/1974 00:00:00,29.8365891327705,280
23/03/1974 00:00:00,29.8365891327709,326
24/03/1974 00:00:00,29.8365891327713,219
25/03/1974 00:00:00,29.8365891327717,135
26/03/1974 00:00:00,29.836589132772,94.6
27/03/1974 00:00:00,29.8365891327723,77
28/03/1974 00:00:00,29.8365891327726,58.3
29/03/1974 00:00:00,29.8365891327728,49.8
30/03/1974 00:00:00,29.836589132773,47.9
31/03/1974 00:00:00,29.8365891327732,42.5
01/04/1974 00:00:00,29.8365891327734,36.5
02/04/1974 00:00:00,29.8365891327735,32
03/04/1974 00:00:00,29.8365891327737,31.4
04/04/1974 00:00:00,29.8365891327738,30.3
05/04/1974 00:00:00,29.8365891327739,29.4
06/04/1974 00:00:00,29.836589132774,27.5
07/04/1974 00:00:00,29.8365891327741,25.5
08/04/1974 00:00:00,29.8365891327741,23.2
09/04/1974 00:00:00,29.8365891327742,21.8
10/04/1974 00:00:00,29.8365891327743,23.8
11/04/1974 00:00:00,29.8365891327743,24.1
12/04/1974 00:00:00,29.8365891327744,23.8
13/04/1974 00:00:00,29.8365891327744,23.7
14/04/1974 00:00:00,29.8365891327744,25.6
15/04/1974 00:00:00,29.8365891327745,26.6
16/04/1974 00:00:00,29.8365891327745,28
17/04/1974 00:00:00,29.8365891327745,54.4
18/04/1974 00:00:00,29.8365891327746,91.2
19/04/1974 00:00:00,29.8365891327746,217
20/04/1974 00:00:00,29.8365891327746,311
21/04/1974 00:00:00,29.8365891327746,234
22/04/1974 00:00:00,29.8365891327746,133
23/04/1974 00:00:00,29.8365891327746,101
24/04/1974 00:00:00,29.8365891327747,77.3
25/04/1974 00:00:00,29.8365891327747,62.9
26/04/1974 00:00:00,29.8365891327747,54.7
27/04/1974 00:00:00,29.8365891327747,54.7
28/04/1974 00:00:00,29.8365891327747,69.9
29/04/1974 00:00:00,29.8365891327747,83.3
30/04/1974 00:00:00,29.8365891327747,110
01/05/1974 00:00:00,29.8365891327747,114
02/05/1974 00:00:00,29.8365891327747,90.6
03/05/1974 00:00:00,29.8365891327747,66.5
04/05/1974 00:00:00,29.8365891327747,53.5
05/05/1974 00:00:00,29.8365891327747,45.6
06/05/1974 00:00:00,29.8365891327747,40.2
07/05/1974 00:00:00,29.8365891327747,38.2
08/05/1974 00:00:00,29.8365891327747,53.8
09/05/1974 00:00:00,29.8365891327747,64.8
10/05/1974 00:00:00,29.8365891327747,55.8
11/05/1974 00:00:00,29.8365891327747,47
12/05/1974 00:00:00,29.8365891327747,39.6
13/05/1974 00:00:00,29.8365891327747,35.1
14/05/1974 00:00:00,29.8365891327747,38.5
15/05/1974 00:00:00,29.8365891327747,51.3
16/05/1974 00:00:00,29.8365891327747,56.9
17/05/1974 00:00:00,29.8365891327747,52.4
18/05/1974 00:00:00,29.8365891327747,43.6
19/05/1974 00:00:00,29.8365891327747,37.9
20/05/1974 00:00:00,29.8365891327747,34
21/05/1974 00:00:00,29.8365891327747,41.1
22/05/1974 00:00:00,29.8365891327747,49.6
23/05/1974 00:00:00,29.8365891327747,50.4
24/05/1974 00:00:00,29.8365891327747,51.3
25/05/1974 00:00:00,29.8365891327747,61.4
26/05/1974 00:00:00,29.8365891327747,58.3
27/05/1974 00:00:00,29.8365891327747,62
28/05/1974 00:00:00,29.8365891327747,80.1
29/05/1974 00:00:00,29.8365891327747,80.1
30/05/1974 00:00:00,29.8365891327747,95.4
31/05/1974 00:00:00,29.8365891327747,129
01/06/1974 00:00:00,29.8365891327747,177
02/06/1974 00:00:00,29.8365891327747,188
03/06/1974 00:00:00,29.8365891327747,113
04/06/1974 00:00:00,29.8365891327747,70.2
05/06/1974 00:00:00,29.8365891327747,53.5
06/06/1974 00:00:00,29.8365891327747,44.7
07/06/1974 00:00:00,29.8365891327747,39.9
08/06/1974 00:00:00,29.8365891327747,35.7
09/06/1974 00:00:00,29.8365891327747,32.6
10/06/1974 00:00:00,29.8365891327747,30.3
11/06/1974 00:00:00,29.8365891327747,28.6
12/06/1974 00:00:00,29.8365891327747,27.3
13/06/1974 00:00:00,29.8365891327747,30.3
14/06/1974 00:00:00,29.8365891327747,32.3
15/06/1974 00:00:00,29.8365891327747,29.7
16/06/1974 00:00:00,29.8365891327747,27.8
17/06/1974 00:00:00,29.8365891327747,25.7
18/06/1974 00:00:00,29.8365891327747,23.8
19/06/1974 00:00:00,29.8365891327747,22.2
20/06/1974 00:00:00,29.8365891327747,20.9
21/06/1974 00:00:00,29.8365891327747,20.4
22/06/1974 00:00:00,29.8365891327747,19.7
23/06/1974 00:00:00,29.8365891327747,18.6
24/06/1974 00:00:00,29.8365891327747,18.7
25/06/1974 00:00:00,29.8365891327747,20.2
26/06/1974 00:00:00,29.8365891327747,19.1
27/06/1974 00:00:00,29.8365891327747,18.5
28/06/1974 00:00:00,29.8365891327747,17.7
29/06/1974 00:00:00,29.8365891327747,16.8
30/06/1974 00:00:00,29.8365891327747,17
01/07/1974 00:00:00,29.8365891327747,19.5
02/07/1974 00:00:00,29.8365891327747,20
03/07/1974 00:00:00,29.8365891327747,21
04/07/1974 00:00:00,29.8365891327747,25
05/07/1974 00:00:00,29.8365891327747,24.3
06/07/1974 00:00:00,29.8365891327747,21.5
07/07/1974 00:00:00,29.8365891327747,18.5
08/07/1974 00:00:00,29.8365891327747,16.6
09/07/1974 00:00:00,29.8365891327747,15.5
10/07/1974 00:00:00,29.8365891327747,14.4
11/07/1974 00:00:00,29.8365891327747,14.1
12/07/1974 00:00:00,29.8365891327747,13.6
13/07/1974 00:00:00,29.8365891327747,13
14/07/1974 00:00:00,29.8365891327747,12.7
15/07/1974 00:00:00,29.8365891327747,13.6
16/07/1974 00:00:00,29.8365891327747,14.7
17/07/1974 00:00:00,29.8365891327747,13.5
18/07/1974 00:00:00,29.8365891327747,14.7
19/07/1974 00:00:00,29.8365891327747,21.3
20/07/1974 00:00:00,29.8365891327747,30.6
21/07/1974 00:00:00,29.8365891327747,28.1
22/07/1974 00:00:00,29.8365891327747,21.7
23/07/1974 00:00:00,29.8365891327747,16.8
24/07/1974 00:00:00,29.8365891327747,13.9
25/07/1974 00:00:00,29.8365891327747,13
26/07/1974 00:00:00,29.8365891327747,12.1
27/07/1974 00:00:00,29.8365891327747,11.4
28/07/1974 00:00:00,29.8365891327747,11
29/07/1974 00:00:00,29.8365891327747,10.6
30/07/1974 00:00:00,29.8365891327747,10.2
31/07/1974 00:00:00,29.8365891327747,9.9
01/08/1974 00:00:00,29.8365891327747,9.8
02/08/1974 00:00:00,29.8365891327747,10
03/08/1974 00:00:00,29.8365891327747,10.1
04/08/1974 00:00:00,29.8365891327747,9.5
05/08/1974 00:00:00,29.8365891327747,9.1
06/08/1974 00:00:00,29.8365891327747,8.8
07/08/1974 00:00:00,29.8365891327747,9.3
08/08/1974 00:00:00,29.8365891327747,9.5
09/08/1974 00:00:00,29.8365891327747,8.5
10/08/1974 00:00:00,29.8365891327747,8.8
11/08/1974 00:00:00,29.8365891327747,9.3
12/08/1974 00:00:00,29.8365891327747,8.9
13/08/1974 00:00:00,29.8365891327747,8.9
14/08/1974 00:00:00,29.8365891327747,9.5
15/08/1974 00:00:00,29.8365891327747,10
16/08/1974 00:00:00,29.8365891327747,9.5
17/08/1974 00:00:00,29.8365891327747,10.1
18/08/1974 00:00:00,29.8365891327747,11.9
19/08/1974 00:00:00,29.8365891327747,12.2
20/08/1974 00:00:00,29.8365891327747,12.9
21/08/1974 00:00:00,29.8365891327747,11.7
22/08/1974 00:00:00,29.8365891327747,10.4
23/08/1974 00:00:00,29.8365891327747,9.5
24/08/1974 00:00:00,29.8365891327747,9.1
25/08/1974 00:00:00,29.8365891327747,8.9
26/08/1974 00:00:00,29.8365891327747,8
27/08/1974 00:00:00,29.8365891327747,8.2
28/08/1974 00:00:00,29.8365891327747,8.1
29/08/1974 00:00:00,29.8365891327747,7.7
30/08/1974 00:00:00,29.8365891327747,7.7
31/08/1974 00:00:00,29.8365891327747,7.4
01/09/1974 00:00:00,29.8365891327747,8.5
02/09/1974 00:00:00,29.8365891327747,8
03/09/1974 00:00:00,29.8365891327747,7.7
04/09/1974 00:00:00,29.8365891327747,7.4
05/09/1974 00:00:00,29.8365891327747,7.3
06/09/1974 00:00:00,29.8365891327747,7.1
07/09/1974 00:00:00,29.8365891327747,7.3
